,最后收益,最大收益,最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
595,-1477.0,1024.0,2518.0,-0.5865766481334392,-0.4192933454595506,-260.319718029355,178.0,0.7247191011235955,0.8275379229871644,55.0,250.0,35.0,0.0
626,-1472.0,269.0,1858.0,-0.7922497308934338,-2.490634505028527,-762.0947760399057,198.0,0.6818181818181818,0.8513976930271225,60.0,160.0,80.0,0.0
82,-1466.0,566.0,2481.0,-0.5908907698508666,-1.4121746091676728,-894.7893510692005,192.0,0.7864583333333334,0.7939247005134056,35.0,220.0,55.0,0.0
0,-1466.0,423.0,1945.0,-0.7537275064267352,-1.2147612018708274,-535.7937788605385,168.0,0.7678571428571429,0.7673212882953653,35.0,150.0,30.0,0.0
141,-1465.0,345.0,1848.0,-0.7927489177489178,-2.3697726422753833,-744.8465233037992,200.0,0.775,0.816208756743194,40.0,160.0,75.0,0.0
445,-1453.0,569.0,2174.0,-0.6683532658693653,-1.2055295339992818,-668.5597774988537,192.0,0.7291666666666666,0.8362680082323348,50.0,220.0,55.0,0.0
677,-1451.0,426.0,1884.0,-0.7701698513800425,-1.694476712280243,-614.1871621840683,194.0,0.7010309278350515,0.8521505376344086,60.0,210.0,60.0,0.0
555,-1450.0,416.0,2007.0,-0.7224713502740409,-1.5082723366104753,-699.3605593097092,192.0,0.7135416666666666,0.8444879747524213,55.0,210.0,55.0,0.0
178,-1449.0,540.0,1996.0,-0.7259519038076152,-1.254824781315324,-609.9487793468545,184.0,0.7608695652173914,0.8071917348718637,40.0,200.0,40.0,0.0
435,-1445.0,329.0,1903.0,-0.7593273778244877,-1.877988101423867,-726.146274587905,194.0,0.7371134020618557,0.8373315055974412,50.0,210.0,60.0,0.0
809,-1445.0,459.0,1911.0,-0.7561486132914704,-1.5448729990704486,-583.1306291076334,194.0,0.6958762886597938,0.8602825745682888,65.0,220.0,60.0,0.0
115,-1444.0,645.0,2521.0,-0.5727885759619199,-1.22032088508245,-787.301140758375,192.0,0.7916666666666666,0.7985560588901471,35.0,250.0,55.0,0.0
382,-1436.0,328.0,1857.0,-0.773290253096392,-2.049171532708513,-720.9286968120829,194.0,0.7164948453608248,0.8354653209717169,50.0,160.0,70.0,0.0
791,-1434.0,365.0,1853.0,-0.7738801942795467,-2.18476733909607,-781.1587242773576,198.0,0.6767676767676768,0.8631941031941032,65.0,200.0,80.0,0.0
941,-1430.0,444.0,1941.0,-0.7367336424523442,-1.5967808980095337,-638.5127391632586,194.0,0.6907216494845361,0.8655021000381825,70.0,230.0,60.0,0.0
298,-1418.0,688.0,2123.0,-0.6679227508243052,-0.45726928812246825,-257.3495824629821,178.0,0.7359550561797753,0.8160725858716786,45.0,200.0,35.0,0.0
842,-1418.0,479.0,1904.0,-0.7447478991596639,-1.4418138658596238,-492.3511710952299,194.0,0.7010309278350515,0.8638932190179268,65.0,250.0,60.0,0.0
463,-1418.0,1030.0,2465.0,-0.5752535496957404,-0.26140510921554755,-157.2579281086013,178.0,0.7303370786516854,0.8265705206550966,50.0,240.0,35.0,0.0
272,-1413.0,385.0,1901.0,-0.7432930036822725,-2.2214106244840224,-853.2675756916108,194.0,0.7422680412371134,0.8268675455116132,45.0,170.0,70.0,0.0
220,-1411.0,337.0,1765.0,-0.7994334277620396,-1.3702969223093728,-469.5497501262106,168.0,0.7738095238095238,0.7927927927927927,40.0,240.0,30.0,0.0
315,-1406.0,451.0,1937.0,-0.7258647392875581,-1.7922854749259811,-796.6872200788295,194.0,0.7628865979381443,0.8331109763493025,45.0,210.0,65.0,0.0
645,-1404.0,433.0,1911.0,-0.7346938775510204,-1.835806171143827,-734.0415406490697,194.0,0.7010309278350515,0.8579110651499483,60.0,180.0,65.0,0.0
513,-1404.0,333.0,1844.0,-0.7613882863340564,-2.128166621250499,-779.134575214558,194.0,0.711340206185567,0.8477393617021276,55.0,170.0,65.0,0.0
868,-1402.0,269.0,1755.0,-0.7988603988603988,-2.4417673303924454,-791.4012940637027,198.0,0.6515151515151515,0.8664047151277013,70.0,160.0,80.0,0.0
494,-1401.0,291.0,1791.0,-0.7822445561139029,-1.9686054987791624,-543.6812360763099,198.0,0.6919191919191919,0.8499171728326891,55.0,150.0,80.0,0.0
94,-1398.0,424.0,1829.0,-0.7643521049753964,-2.0038246530381385,-747.4650987221469,194.0,0.8144329896907216,0.8137931034482758,35.0,230.0,60.0,0.0
55,-1396.0,293.0,1706.0,-0.8182883939038686,-1.2609727909486177,-421.0256033792014,168.0,0.7797619047619048,0.7810366232153941,35.0,200.0,30.0,0.0
24,-1395.0,521.0,1923.0,-0.7254290171606864,-1.1616687011761897,-510.5357349624147,184.0,0.7717391304347826,0.7999131944444444,35.0,170.0,40.0,0.0
189,-1392.0,601.0,2014.0,-0.6911618669314796,-1.2083899456102793,-612.0188968500619,184.0,0.7608695652173914,0.8148396618811217,40.0,210.0,40.0,0.0
8,-1391.0,350.0,1822.0,-0.7634467618002195,-1.9634915437137315,-666.5434558077709,195.0,0.7846153846153846,0.8001149590458398,35.0,150.0,70.0,0.0
545,-1389.0,304.0,1767.0,-0.7860780984719864,-2.079485463044907,-697.258979477465,194.0,0.711340206185567,0.8508829300196207,55.0,200.0,60.0,0.0
46,-1383.0,585.0,1975.0,-0.7002531645569621,-0.9638206231630914,-441.4909429435549,184.0,0.7717391304347826,0.8016493055555556,35.0,190.0,40.0,0.0
183,-1383.0,394.0,1784.0,-0.7752242152466368,-1.940571248221725,-734.3097230777781,194.0,0.7938144329896907,0.8289723170269245,40.0,200.0,65.0,0.0
503,-1375.0,298.0,1766.0,-0.7785956964892412,-2.157327199647287,-653.2906317013186,194.0,0.6907216494845361,0.8505016722408026,55.0,160.0,70.0,0.0
13,-1365.0,659.0,2031.0,-0.672082717872969,-1.0048197692772176,-449.6234524730326,184.0,0.7663043478260869,0.8031427324312527,35.0,160.0,40.0,0.0
273,-1352.0,361.0,1761.0,-0.7677455990914254,-2.0948939159982776,-665.1765604953939,199.0,0.7537688442211056,0.8423326133909287,45.0,170.0,75.0,0.0
832,-1350.0,652.0,2009.0,-0.6719761075161772,-1.3541925589917356,-555.5212983247571,194.0,0.7061855670103093,0.8731866653857239,65.0,240.0,65.0,0.0
942,-1348.0,632.0,2132.0,-0.6322701688555347,-1.3461095391887508,-644.190200501137,194.0,0.6958762886597938,0.8760928833317664,70.0,230.0,65.0,0.0
383,-1345.0,299.0,1680.0,-0.8005952380952381,-1.7373454450696288,-495.10409941225237,199.0,0.7236180904522613,0.85067976693705,50.0,160.0,75.0,0.0
9,-1339.0,352.0,1718.0,-0.7793946449359721,-1.8670698224522262,-580.7797266440954,200.0,0.795,0.8149785822854775,35.0,150.0,75.0,0.0
588,-1335.0,544.0,2014.0,-0.6628599801390268,-1.1838466085921078,-550.05852002464,192.0,0.71875,0.858114674441205,55.0,240.0,55.0,0.0
414,-1334.0,394.0,1735.0,-0.7688760806916427,-1.6953756433042666,-597.4033736435257,194.0,0.7371134020618557,0.848018648018648,50.0,190.0,65.0,0.0
294,-1334.0,416.0,1889.0,-0.7061937533086289,-2.024101192083586,-822.9394420797651,194.0,0.7422680412371134,0.8367859384808537,45.0,190.0,70.0,0.0
309,-1331.0,791.0,2139.0,-0.6222533894343151,-0.38764904925566385,-216.66023185693973,178.0,0.7359550561797753,0.8273493195074529,45.0,210.0,35.0,0.0
478,-1329.0,648.0,2112.0,-0.6292613636363636,-0.9090725571207404,-495.03976212200513,192.0,0.734375,0.8516670446813337,50.0,250.0,55.0,0.0
504,-1326.0,295.0,1742.0,-0.7611940298507462,-1.8466971690687033,-553.5418440176186,199.0,0.6934673366834171,0.8596185286103543,55.0,160.0,75.0,0.0
66,-1325.0,342.0,1684.0,-0.7868171021377672,-1.2009974344193162,-396.82039192437554,168.0,0.7797619047619048,0.792054624456859,35.0,210.0,30.0,0.0
566,-1317.0,486.0,2054.0,-0.6411879259980526,-1.4101829000087696,-645.1797238651469,192.0,0.7135416666666666,0.8589618021547503,55.0,220.0,55.0,0.0
810,-1314.0,604.0,2081.0,-0.6314271984622778,-1.4124287677510456,-639.5033185277131,194.0,0.7010309278350515,0.8757860114153042,65.0,220.0,65.0,0.0
635,-1308.0,481.0,1859.0,-0.7036040882194728,-1.5206072808033189,-539.7299417810282,194.0,0.6752577319587629,0.8662326753464932,60.0,170.0,70.0,0.0
474,-1303.0,1060.0,2380.0,-0.5474789915966387,-0.12994402946739558,-74.97823156978171,178.0,0.7303370786516854,0.840625763871914,50.0,250.0,35.0,0.0
343,-1298.0,813.0,2147.0,-0.6045645086166744,-0.8780603234710671,-458.73785252120103,184.0,0.75,0.8424984690753214,45.0,240.0,40.0,0.0
93,-1295.0,570.0,2372.0,-0.5459527824620574,-1.3924875162384358,-815.7800230652729,192.0,0.7864583333333334,0.8183114660581859,35.0,230.0,55.0,0.0
155,-1288.0,697.0,2027.0,-0.635421805624075,-0.5010303759478555,-250.01898948167977,178.0,0.7415730337078652,0.8200725851479621,40.0,180.0,35.0,0.0
720,-1285.0,565.0,1890.0,-0.6798941798941799,-1.2011140769144508,-495.58169413966067,192.0,0.7135416666666666,0.8684977111943404,60.0,250.0,55.0,0.0
637,-1283.0,339.0,1749.0,-0.7335620354488279,-2.189942430132927,-670.0146543219597,198.0,0.6818181818181818,0.8710381377948665,60.0,170.0,80.0,0.0
295,-1280.0,392.0,1679.0,-0.7623585467540203,-1.7666994376312835,-619.7402331537824,199.0,0.7537688442211056,0.8509719222462203,45.0,190.0,75.0,0.0
911,-1275.0,443.0,1776.0,-0.7179054054054054,-1.304965564986839,-529.924625652474,199.0,0.6633165829145728,0.8833128950099046,70.0,200.0,75.0,0.0
698,-1269.0,490.0,1877.0,-0.6760788492274907,-1.4430431948331441,-587.9995924208811,192.0,0.7083333333333334,0.869182389937107,60.0,230.0,55.0,0.0
77,-1265.0,356.0,1638.0,-0.7722832722832723,-1.097736869552027,-348.55945328819087,168.0,0.7797619047619048,0.8013656114214773,35.0,220.0,30.0,0.0
57,-1256.0,621.0,1884.0,-0.6666666666666666,-0.8094889922088918,-346.4266890217638,184.0,0.7717391304347826,0.8200231481481481,35.0,200.0,40.0,0.0
790,-1255.0,447.0,1760.0,-0.7130681818181818,-1.3123223588406023,-516.217137775637,199.0,0.6733668341708543,0.8816147859922179,65.0,200.0,75.0,0.0
556,-1253.0,329.0,1814.0,-0.6907386990077178,-1.8967414756982108,-670.1173735231047,194.0,0.711340206185567,0.8657074340527577,55.0,210.0,60.0,0.0
843,-1252.0,664.0,1923.0,-0.6510660426417056,-1.2482799119598775,-506.85860246678,194.0,0.7061855670103093,0.8826015947737536,65.0,250.0,65.0,0.0
384,-1251.0,295.0,1578.0,-0.7927756653992395,-1.9054661697472985,-484.29932517866325,198.0,0.7272727272727273,0.8600046317739695,50.0,160.0,80.0,0.0
151,-1245.0,385.0,1737.0,-0.7167530224525043,-2.1541076002214807,-719.9897503114738,195.0,0.7692307692307693,0.8366141732283464,40.0,170.0,70.0,0.0
194,-1237.0,451.0,1766.0,-0.7004530011325029,-1.7545287163413208,-691.4384856583098,194.0,0.7938144329896907,0.8474276324105675,40.0,210.0,65.0,0.0
456,-1232.0,573.0,2015.0,-0.6114143920595534,-1.1293680948544171,-551.5412974910727,192.0,0.7291666666666666,0.861536702492568,50.0,230.0,55.0,0.0
820,-1232.0,463.0,1702.0,-0.7238542890716804,-1.3585326286612642,-465.64042721702197,194.0,0.6958762886597938,0.8811813186813187,65.0,230.0,60.0,0.0
2,-1232.0,649.0,1888.0,-0.652542372881356,-0.8707972613359365,-333.7177190390396,184.0,0.7608695652173914,0.8213239601640304,35.0,150.0,40.0,0.0
283,-1227.0,393.0,1874.0,-0.6547491995731056,-2.122267148186582,-834.9190260711689,194.0,0.7422680412371134,0.8502197112366604,45.0,180.0,70.0,0.0
659,-1222.0,350.0,1626.0,-0.7515375153751538,-1.958854556551569,-637.5416726491253,198.0,0.6818181818181818,0.8773771173230801,60.0,190.0,80.0,0.0
403,-1220.0,371.0,1698.0,-0.71849234393404,-1.8045499748476237,-619.3718001565475,194.0,0.7371134020618557,0.8613053613053614,50.0,180.0,65.0,0.0
284,-1219.0,369.0,1636.0,-0.7451100244498777,-1.966578985464459,-657.932082497719,199.0,0.7537688442211056,0.8582913366930646,45.0,180.0,75.0,0.0
667,-1213.0,522.0,1845.0,-0.6574525745257452,-1.4328679595969067,-562.081659402804,194.0,0.7010309278350515,0.8776628748707342,60.0,200.0,65.0,0.0
943,-1211.0,637.0,1855.0,-0.6528301886792452,-1.065247193751712,-422.53451222505777,194.0,0.6701030927835051,0.8889517879045193,70.0,230.0,70.0,0.0
142,-1208.0,341.0,1590.0,-0.759748427672956,-1.9053158033818507,-480.99922189440923,199.0,0.7688442211055276,0.8461146496815286,40.0,160.0,80.0,0.0
320,-1206.0,829.0,2052.0,-0.5877192982456141,-0.21641126225248722,-116.86398436378289,178.0,0.7359550561797753,0.843551523007129,45.0,220.0,35.0,0.0
68,-1199.0,682.0,1888.0,-0.6350635593220338,-0.7967165501189476,-348.4968065249712,184.0,0.7717391304347826,0.8282696759259258,35.0,210.0,40.0,0.0
144,-1197.0,672.0,1911.0,-0.6263736263736264,-0.5610541657489064,-263.6417657439014,178.0,0.7415730337078652,0.8327749860413176,40.0,170.0,35.0,0.0
200,-1196.0,644.0,1946.0,-0.6145940390544707,-1.072424387605514,-498.75659652909326,184.0,0.7608695652173914,0.8411377968603246,40.0,220.0,40.0,0.0
468,-1190.0,412.0,1609.0,-0.7395898073337477,-1.3961343558674335,-472.04093391197216,194.0,0.7422680412371134,0.8675504192159529,50.0,240.0,60.0,0.0
648,-1174.0,339.0,1640.0,-0.7158536585365853,-2.1470909813484123,-665.8230875044579,198.0,0.6818181818181818,0.882365166787904,60.0,180.0,80.0,0.0
710,-1174.0,509.0,1690.0,-0.6946745562130178,-1.1873176177001885,-357.5820600345516,194.0,0.7061855670103093,0.8816707717569786,60.0,240.0,60.0,0.0
393,-1174.0,385.0,1662.0,-0.7063778580024067,-1.7682504684371008,-554.4231412307963,194.0,0.7164948453608248,0.8662128858115244,50.0,170.0,70.0,0.0
19,-1173.0,350.0,1622.0,-0.7231812577065352,-1.9779340718740388,-568.6670541756017,195.0,0.7846153846153846,0.831441299037218,35.0,160.0,70.0,0.0
51,-1168.0,394.0,1562.0,-0.7477592829705506,-1.8181123371475676,-545.7462403142065,195.0,0.8051282051282052,0.838361472460559,35.0,190.0,65.0,0.0
263,-1167.0,300.0,1494.0,-0.7811244979919679,-2.2651977180885923,-604.465950933032,199.0,0.7437185929648241,0.858287795992714,45.0,160.0,80.0,0.0
173,-1166.0,416.0,1757.0,-0.6636311895276039,-1.9416862107665083,-689.6616166996281,195.0,0.7692307692307693,0.8469816272965879,40.0,190.0,70.0,0.0
354,-1161.0,834.0,2104.0,-0.5518060836501901,-0.7859393797957228,-386.7948533873067,184.0,0.75,0.8592774035517452,45.0,250.0,40.0,0.0
88,-1161.0,356.0,1534.0,-0.7568448500651891,-1.017046658447348,-299.0015793690861,168.0,0.7797619047619048,0.8175046554934823,35.0,230.0,30.0,0.0
879,-1160.0,339.0,1678.0,-0.6912991656734208,-2.0387231265942356,-674.8365746680314,198.0,0.6515151515151515,0.8901768172888016,70.0,170.0,80.0,0.0
657,-1156.0,542.0,1705.0,-0.6780058651026393,-1.3399333655289032,-464.9912370489419,194.0,0.6752577319587629,0.882192356152877,60.0,190.0,70.0,0.0
636,-1154.0,417.0,1702.0,-0.6780258519388954,-1.3121301283189701,-421.56435350078044,199.0,0.678391959798995,0.8846630839189749,60.0,170.0,75.0,0.0
535,-1151.0,364.0,1713.0,-0.6719206071220082,-1.698119304113979,-613.049298547073,194.0,0.711340206185567,0.8757757092198581,55.0,190.0,65.0,0.0
40,-1149.0,371.0,1633.0,-0.7036129822412738,-2.0093864498549383,-649.3903774275274,195.0,0.8051282051282052,0.8409908663160809,35.0,180.0,65.0,0.0
479,-1147.0,412.0,1628.0,-0.7045454545454546,-1.3582180679985156,-463.4688827237401,194.0,0.7422680412371134,0.8724223883979152,50.0,250.0,60.0,0.0
243,-1131.0,848.0,2183.0,-0.5180943655519926,-0.39527524418355997,-198.98748546841495,178.0,0.7134831460674157,0.8489861259338315,45.0,150.0,35.0,0.0
446,-1131.0,391.0,1795.0,-0.63008356545961,-1.5881889866475019,-554.6605606991834,194.0,0.7371134020618557,0.8732008224811516,50.0,220.0,60.0,0.0
348,-1129.0,532.0,1685.0,-0.6700296735905045,-1.464024063343518,-539.2189116711207,194.0,0.7680412371134021,0.8675424852356273,45.0,240.0,65.0,0.0
800,-1129.0,598.0,1734.0,-0.6510957324106112,-1.145534903740558,-402.76723063883395,194.0,0.6701030927835051,0.8931498829039812,65.0,210.0,70.0,0.0
514,-1124.0,355.0,1582.0,-0.7104930467762326,-1.772414612081015,-481.13409353014464,194.0,0.6907216494845361,0.878483835005574,55.0,170.0,70.0,0.0
110,-1120.0,412.0,1549.0,-0.723047127178825,-1.1269308788232433,-337.3583037298121,168.0,0.7797619047619048,0.8238671632526381,35.0,250.0,30.0,0.0
152,-1120.0,402.0,1570.0,-0.7133757961783439,-1.892063828765756,-547.6166301543706,200.0,0.775,0.8594906536193703,40.0,170.0,75.0,0.0
133,-1115.0,958.0,2115.0,-0.5271867612293144,-0.20178191139520446,-103.59662635647426,178.0,0.7303370786516854,0.8421052631578947,40.0,160.0,35.0,0.0
599,-1112.0,565.0,1941.0,-0.5729005667181865,-1.063251746988695,-435.7433455761455,192.0,0.71875,0.8821941475002699,55.0,250.0,55.0,0.0
688,-1098.0,510.0,1640.0,-0.6695121951219513,-1.2541622362058262,-412.5075517926534,194.0,0.7010309278350515,0.8886476426799008,60.0,220.0,60.0,0.0
577,-1096.0,490.0,1916.0,-0.5720250521920668,-1.320489119160097,-528.1612438573659,192.0,0.7135416666666666,0.8830122973120035,55.0,230.0,55.0,0.0
824,-1096.0,443.0,1593.0,-0.6880100439422473,-1.6535088191190697,-543.7269034639594,198.0,0.6818181818181818,0.8971205466081015,65.0,230.0,80.0,0.0
326,-1096.0,466.0,1808.0,-0.6061946902654868,-1.5673150641587912,-636.3870658471856,194.0,0.7628865979381443,0.8707095209217707,45.0,220.0,65.0,0.0
175,-1094.0,422.0,1516.0,-0.7216358839050132,-1.634865169056222,-458.5911564594343,199.0,0.7738693467336684,0.861606578115117,40.0,190.0,80.0,0.0
646,-1093.0,497.0,1660.0,-0.658433734939759,-1.4597141069237762,-503.7052925074916,194.0,0.6752577319587629,0.888807223855523,60.0,180.0,70.0,0.0
359,-1091.0,544.0,1676.0,-0.6509546539379475,-1.4093064401349638,-517.838130879213,194.0,0.7680412371134021,0.8721224538989997,45.0,250.0,65.0,0.0
932,-1088.0,611.0,1706.0,-0.6377491207502931,-1.015952289208971,-389.95387408584173,194.0,0.6701030927835051,0.900556656288329,70.0,220.0,70.0,0.0
166,-1086.0,749.0,1853.0,-0.5860766324878576,-0.21618593605468042,-97.53296064545711,178.0,0.7415730337078652,0.8482691233947516,40.0,190.0,35.0,0.0
305,-1086.0,416.0,1766.0,-0.6149490373725934,-1.8501834263462469,-705.5528069696029,194.0,0.7422680412371134,0.8679221594475831,45.0,200.0,70.0,0.0
813,-1083.0,432.0,1569.0,-0.6902485659655831,-1.6510612428693356,-543.8222352935727,198.0,0.6818181818181818,0.898389458272328,65.0,220.0,80.0,0.0
821,-1079.0,636.0,1953.0,-0.5524833589349718,-1.1535187390321746,-507.5555349707516,194.0,0.7010309278350515,0.8985198800425656,65.0,230.0,65.0,0.0
425,-1079.0,437.0,1523.0,-0.7084701247537755,-1.4566315282994773,-467.97087661931647,194.0,0.7371134020618557,0.8777389277389278,50.0,200.0,65.0,0.0
846,-1075.0,342.0,1523.0,-0.7058437294812869,-1.7967114077069697,-587.0231856939729,198.0,0.6818181818181818,0.8991703269887751,65.0,250.0,80.0,0.0
417,-1073.0,376.0,1456.0,-0.7369505494505495,-1.4525055237689315,-442.68064323395504,198.0,0.7323232323232324,0.8813715337705672,50.0,190.0,80.0,0.0
721,-1071.0,530.0,1608.0,-0.6660447761194029,-1.091950265310872,-321.72809378025,194.0,0.7061855670103093,0.8922413793103448,60.0,250.0,60.0,0.0
505,-1067.0,291.0,1475.0,-0.7233898305084746,-1.6173361644955662,-402.9167195438819,198.0,0.6919191919191919,0.8868028713418,55.0,160.0,80.0,0.0
331,-1065.0,833.0,1915.0,-0.556135770234987,-0.13794963423074694,-68.71078093085512,178.0,0.7359550561797753,0.8618276085547635,45.0,230.0,35.0,0.0
901,-1062.0,350.0,1665.0,-0.6378378378378379,-1.7063809709343596,-635.169640913533,198.0,0.6515151515151515,0.8998035363457759,70.0,190.0,80.0,0.0
162,-1059.0,393.0,1742.0,-0.6079219288174512,-2.041893453197,-701.6412006910318,195.0,0.7692307692307693,0.861023622047244,40.0,180.0,70.0,0.0
802,-1051.0,414.0,1585.0,-0.6630914826498423,-1.5765477372172023,-539.6402790064333,198.0,0.6767676767676768,0.9008353808353808,65.0,210.0,80.0,0.0
211,-1051.0,648.0,1937.0,-0.5425916365513681,-1.032840195958053,-458.61910805015077,184.0,0.7608695652173914,0.8605930497786126,40.0,230.0,40.0,0.0
524,-1049.0,341.0,1723.0,-0.6088218224027858,-1.8208787166364928,-639.951919558703,194.0,0.711340206185567,0.8870789007092198,55.0,180.0,65.0,0.0
174,-1048.0,433.0,1481.0,-0.7076299797434166,-1.546474692533395,-502.18030281275907,200.0,0.775,0.8685233973152678,40.0,190.0,75.0,0.0
678,-1047.0,588.0,1885.0,-0.5554376657824933,-1.2007092614677535,-503.21011166741545,194.0,0.7010309278350515,0.8948293691830402,60.0,210.0,65.0,0.0
20,-1039.0,352.0,1436.0,-0.7235376044568245,-1.7655646725906422,-446.47485283151696,200.0,0.795,0.8564322232969462,35.0,160.0,75.0,0.0
415,-1037.0,416.0,1480.0,-0.7006756756756757,-1.5417899382298303,-493.03486654099646,194.0,0.7164948453608248,0.8822908109376835,50.0,190.0,70.0,0.0
395,-1034.0,365.0,1441.0,-0.7175572519083969,-1.5470122405384834,-388.2335104141097,198.0,0.7272727272727273,0.8851320055581287,50.0,170.0,80.0,0.0
164,-1026.0,411.0,1488.0,-0.6895161290322581,-1.7817263155043752,-480.8261350846885,199.0,0.7738693467336684,0.8702087286527513,40.0,180.0,80.0,0.0
406,-1025.0,365.0,1432.0,-0.715782122905028,-1.6531585206104336,-470.9620580892876,198.0,0.7323232323232324,0.886894488551375,50.0,180.0,80.0,0.0
515,-1023.0,352.0,1506.0,-0.6792828685258964,-1.3040792388405351,-377.8775502642317,199.0,0.6934673366834171,0.8926430517711171,55.0,170.0,75.0,0.0
890,-1021.0,339.0,1700.0,-0.6005882352941176,-1.8824705785353755,-664.2985053888443,198.0,0.6515151515151515,0.9038310412573674,70.0,180.0,80.0,0.0
153,-1020.0,411.0,1482.0,-0.6882591093117408,-1.6617989623816833,-393.1294619492471,199.0,0.7688442211055276,0.870063694267516,40.0,170.0,80.0,0.0
658,-1009.0,478.0,1545.0,-0.6530744336569579,-0.9648047262426731,-331.71745503892845,199.0,0.678391959798995,0.8996486151302191,60.0,190.0,75.0,0.0
79,-1005.0,735.0,1747.0,-0.5752718946765885,-0.5982308419689724,-235.6242120522998,184.0,0.7717391304347826,0.8563368055555555,35.0,220.0,40.0,0.0
342,-999.0,953.0,1969.0,-0.5073641442356526,-0.08493539526282268,-41.26626495421682,178.0,0.7359550561797753,0.8703823720025923,45.0,240.0,35.0,0.0
306,-992.0,392.0,1450.0,-0.6841379310344827,-1.354934814777895,-487.50356863308156,199.0,0.7537688442211056,0.8855291576673867,45.0,200.0,75.0,0.0
10,-992.0,348.0,1363.0,-0.7278063096111519,-1.239947560091207,-296.1325234242204,199.0,0.7788944723618091,0.8614331610560134,35.0,150.0,80.0,0.0
647,-992.0,433.0,1556.0,-0.6375321336760925,-1.1902503089610985,-396.6437758500109,199.0,0.678391959798995,0.9014055394791236,60.0,180.0,75.0,0.0
296,-989.0,381.0,1572.0,-0.6291348600508906,-1.6206199747836498,-562.8472689883238,199.0,0.7487437185929648,0.8806996381182147,45.0,190.0,80.0,0.0
99,-988.0,403.0,1408.0,-0.7017045454545454,-0.8005760248484138,-214.1004914107332,168.0,0.7797619047619048,0.8443513345747982,35.0,240.0,30.0,0.0
954,-988.0,655.0,1650.0,-0.5987878787878788,-0.7342294984567744,-276.0517069691398,194.0,0.6701030927835051,0.90999150863289,70.0,240.0,70.0,0.0
163,-987.0,410.0,1445.0,-0.683044982698962,-1.7503081945200953,-540.3721521566956,200.0,0.775,0.8761761385020701,40.0,180.0,75.0,0.0
394,-985.0,356.0,1387.0,-0.7101658255227109,-1.0525530138901198,-294.1587242773576,199.0,0.7236180904522613,0.8918085227921856,50.0,170.0,75.0,0.0
965,-985.0,655.0,1647.0,-0.5980570734669095,-0.7635605220764936,-293.72713967458515,194.0,0.6701030927835051,0.9102745542032268,70.0,250.0,70.0,0.0
404,-974.0,393.0,1502.0,-0.6484687083888149,-1.6792096047983434,-531.7489219995462,194.0,0.7164948453608248,0.8896843093533623,50.0,180.0,70.0,0.0
536,-972.0,386.0,1365.0,-0.7120879120879121,-1.453008131964617,-406.39538879805843,194.0,0.6907216494845361,0.8954292084726867,55.0,190.0,70.0,0.0
62,-972.0,394.0,1366.0,-0.7115666178623719,-1.607325233700228,-437.3389576164032,195.0,0.8051282051282052,0.86548574591752,35.0,200.0,65.0,0.0
177,-964.0,785.0,1767.0,-0.545557441992077,0.010420763102893641,4.604694570397714,178.0,0.7415730337078652,0.8652987158012283,40.0,200.0,35.0,0.0
227,-960.0,489.0,1512.0,-0.6349206349206349,-1.3455900108877608,-433.97017725060095,194.0,0.7989690721649485,0.8832098455356021,40.0,240.0,65.0,0.0
589,-952.0,412.0,1440.0,-0.6611111111111111,-1.3548613249481636,-390.56691476501675,194.0,0.7164948453608248,0.8993078087821761,55.0,240.0,60.0,0.0
274,-950.0,370.0,1357.0,-0.7000736919675755,-1.8317039688832282,-508.4001361684784,199.0,0.7437185929648241,0.8846387370977534,45.0,170.0,80.0,0.0
285,-941.0,370.0,1542.0,-0.6102464332036317,-1.8185299565498547,-591.1286838436564,199.0,0.7487437185929648,0.8864897466827503,45.0,180.0,80.0,0.0
436,-933.0,494.0,1537.0,-0.6070266753415745,-1.2377941272119573,-425.09963919984807,194.0,0.7371134020618557,0.8947552447552447,50.0,210.0,65.0,0.0
205,-927.0,466.0,1650.0,-0.5618181818181818,-1.4463109307294753,-531.1383314266659,194.0,0.7938144329896907,0.8866135760333712,40.0,220.0,65.0,0.0
30,-926.0,407.0,1442.0,-0.6421636615811374,-1.6089886866471985,-405.8769805797813,195.0,0.7846153846153846,0.8669349044402931,35.0,170.0,70.0,0.0
90,-923.0,739.0,1669.0,-0.5530257639304973,-0.5560691617367883,-207.74090936459342,184.0,0.7717391304347826,0.8682002314814815,35.0,230.0,40.0,0.0
238,-922.0,501.0,1539.0,-0.599090318388564,-1.277509788222206,-412.5893964586933,194.0,0.7989690721649485,0.8879819163631796,40.0,250.0,65.0,0.0
922,-921.0,562.0,1701.0,-0.5414462081128748,-0.7221103538549661,-296.74136789110224,199.0,0.6633165829145728,0.9167059711347986,70.0,210.0,75.0,0.0
184,-918.0,416.0,1634.0,-0.5618115055079559,-1.7048029572398118,-572.2749815894659,195.0,0.7692307692307693,0.879527559055118,40.0,200.0,70.0,0.0
457,-918.0,394.0,1625.0,-0.564923076923077,-1.3982382585473732,-437.17035880857213,194.0,0.7371134020618557,0.8975325565455792,50.0,230.0,60.0,0.0
567,-914.0,391.0,1681.0,-0.5437239738251041,-1.383908814757855,-481.8209893983113,194.0,0.711340206185567,0.9026596904294746,55.0,220.0,60.0,0.0
