,最后收益,最大收益,模拟最大回撤,赢撤率,夏普率,平均收益,开仓次数,胜率,盈亏比,参数1,参数2,参数3,参数4
3326,313.0,525.0,265.0,1.181132075471698,1.5349828626456183,186.27824685399867,21.0,0.47619047619047616,1.472809667673716,60.0,230.0,250.0,0.0
3306,313.0,525.0,265.0,1.181132075471698,1.5349828626456183,186.27824685399867,21.0,0.47619047619047616,1.472809667673716,60.0,225.0,250.0,0.0
3286,313.0,525.0,265.0,1.181132075471698,1.5349828626456183,186.27824685399867,21.0,0.47619047619047616,1.472809667673716,60.0,220.0,250.0,0.0
3266,313.0,525.0,265.0,1.181132075471698,1.5349828626456183,186.27824685399867,21.0,0.47619047619047616,1.472809667673716,60.0,215.0,250.0,0.0
3246,313.0,525.0,265.0,1.181132075471698,1.5349828626456183,186.27824685399867,21.0,0.47619047619047616,1.472809667673716,60.0,210.0,250.0,0.0
3180,313.0,387.0,305.0,1.0262295081967212,0.47122476644629935,40.36831720771251,26.0,0.4230769230769231,1.440845070422535,60.0,195.0,220.0,0.0
3140,313.0,387.0,305.0,1.0262295081967212,0.47122476644629935,40.36831720771251,26.0,0.4230769230769231,1.440845070422535,60.0,185.0,220.0,0.0
3120,313.0,387.0,305.0,1.0262295081967212,0.47122476644629935,40.36831720771251,26.0,0.4230769230769231,1.440845070422535,60.0,180.0,220.0,0.0
3100,313.0,387.0,305.0,1.0262295081967212,0.47122476644629935,40.36831720771251,26.0,0.4230769230769231,1.440845070422535,60.0,175.0,220.0,0.0
3080,313.0,387.0,305.0,1.0262295081967212,0.47122476644629935,40.36831720771251,26.0,0.4230769230769231,1.440845070422535,60.0,170.0,220.0,0.0
4627,317.0,468.0,276.0,1.1485507246376812,1.8847419307417792,209.31789318648134,19.0,0.42105263157894735,1.5146103896103895,70.0,255.0,255.0,0.0
